desc,avg,std,min,5th,10th,50th,90th,95th,99th,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13
0_2_0xf00_135_200000,63.6,12.8,41.1,50.6,51.8,59.8,79.3,87.7,109.4,9.998842553839538,1.9583064225240496,1.1725939227730795,0.4976702774556247,0.37132490990887157,0.0008998711437558035,0.00023999320483987694,9.151552492926075e-05,2.162883576041077e-05,8.105722576610861e-06,6.160896018337825e-07,1.572724988946003e-07,2.5704357708389232e-08,5.196482158368515e-13
0_10_0xf00_135_200000,66.9,11.4,41.1,55.2,56.1,63.9,80.6,87.9,107.4,9.997776036117438,2.439245387919971,0.8439347661612607,0.5115541923226791,0.20516122238340861,0.0017072860612170626,0.00047854378312766916,0.00012295213443798582,1.3896618731432141e-05,4.687174825951662e-06,8.672008318811151e-07,1.1870703114819671e-07,4.341503054515948e-08,7.697436669212793e-15
0_100_0xf00_135_200000,112.3,30.6,45.3,62.6,70.3,112.6,152.6,161.0,176.2,9.996774060758415,1.6298234480316893,1.503010556485061,0.36968655682826973,0.49696129874716877,0.003551084415143204,0.00010968033230117683,6.507812554461457e-05,1.0605806594471333e-05,4.466960980394665e-06,2.9124308437453204e-06,1.984750784459297e-07,5.081443594913457e-08,1.7884722161305706e-09
0_30_0xf00_135_200000,70.9,12.9,41.1,55.3,56.5,69.0,87.6,94.8,110.7,9.99878736608429,2.0782752935817506,1.0367124381494497,0.5277725136408271,0.3564849850863489,0.0014246198910455084,0.00045864841663390633,4.526759908950521e-05,2.815234154370551e-05,7.760811873604664e-06,1.9722375876202077e-06,8.274203009644167e-07,1.547392432056238e-07,9.347234736036003e-15
0_40_0xf00_135_200000,75.7,15.1,45.3,55.6,57.3,74.4,95.8,102.7,116.6,9.99591350569902,1.8716214715351103,1.1851722196857857,0.5377043949882634,0.4050907783390758,0.003731238817532523,0.0006788497670581131,3.9243873293593036e-05,3.740673757190318e-05,8.693926143669423e-06,1.740611956406514e-06,4.207236327381924e-07,3.529553637564105e-08,1.7372601283393763e-14
0_350_0xf00_135_200000,260.2,100.5,45.3,100.6,122.0,263.1,392.8,414.9,444.0,9.987761596200842,1.727103819738144,1.5380285640546876,0.33372224289321156,0.40072667687217495,0.009087951508239293,0.0032863947083456883,0.00012535684741292298,9.033453573657571e-05,4.7298536876839894e-05,1.6569569368971645e-05,2.929837599634843e-06,3.290089060824186e-08,2.317964715749922e-07
0_40_0xf00_135_200000,75.7,15.1,45.3,55.6,57.3,74.4,95.8,102.7,116.6,9.052364340390042,1.9582361303931017,1.184479673430651,0.9393558761015953,0.49864421619275096,0.35904332462315497,0.007467716992605233,0.0003319856512296493,4.323637416162913e-05,2.1034769943274283e-05,1.0624157249147408e-05,1.2954817330957298e-06,5.454417480798043e-07,4.387039609061044e-14
0_20_0xf00_135_200000,67.5,11.8,41.1,55.0,56.0,65.0,81.6,87.9,105.3,9.997955043136617,2.231412805401435,0.9344616724377622,0.5629108276755428,0.27096042257699804,0.001993206957812091,0.0001976008869810385,8.185400940561423e-05,1.7424398124244727e-05,7.456101881608236e-06,1.33825468831773e-06,3.3936690236308664e-07,8.795853683838613e-09,9.510238219324909e-15
0_40_0xf00_135_200000,75.7,15.1,45.3,55.6,57.3,74.4,95.8,102.7,116.6,9.996537949958023,1.8801996238306702,1.1825128216875171,0.5319152261567107,0.4046437556305706,0.0037608552895946113,0.0002111786720791215,0.00016700281082011068,3.5824669470427826e-05,1.2398860918498469e-05,2.9854892610374964e-06,3.5030928309078326e-07,2.663504758998478e-08,3.548121011101774e-14
0_400_0xf00_135_200000,288.6,113.6,45.3,107.0,130.6,292.0,439.1,466.6,504.1,9.994630712493738,1.7487193223975337,1.5507398813725213,0.32356107129426437,0.3764672167024374,0.00374238334481072,0.001663317592108996,0.00030075360040414633,0.00012464662731859555,2.7141355275148595e-05,1.5832454170522842e-05,6.9307486624585024e-06,7.376548957672934e-07,5.2361859897408115e-08
0_250_0xf00_135_200000,202.8,71.6,45.3,88.9,105.6,203.9,297.8,315.8,339.3,9.987155052312882,1.6855904675225615,1.5358755890453972,0.3431886339747632,0.43497121019500673,0.012134352101332213,0.0008840952601984866,8.543393740100466e-05,6.548225235782612e-05,4.057302006976679e-05,8.173544906594684e-06,8.165838101377767e-07,2.7295600412207158e-08,9.29537057547404e-08
0_400_0xf00_135_200000,288.6,113.6,45.3,107.0,130.6,292.0,439.1,466.6,504.1,9.97610580943778,1.6934309698829868,1.5797278098067633,0.3231171881733706,0.40147959234387315,0.021783123234093038,0.003735003891778448,0.00035873740616707364,0.00014918190808516196,9.157816711155225e-05,1.4120939447220048e-05,6.609404088366335e-06,2.6265535553732375e-07,1.2749111340691305e-08
0_40_0xf00_135_200000,75.7,15.1,45.3,55.6,57.3,74.4,95.8,102.7,116.6,9.997649210939292,1.9280063091987352,1.1829397586631225,0.512883996969,0.3760668608537963,0.001710014204718236,0.0006191650486476179,7.431458364367422e-05,3.6375379540766454e-05,1.069880998765337e-05,2.0609010599967725e-06,1.1943569462750308e-06,4.009150033459965e-08,1.2662097403061067e-14
0_10_0xf00_135_200000,66.9,11.4,41.1,55.2,56.1,63.9,80.6,87.9,107.4,9.998959669201811,2.3920628699043656,0.8650668701008989,0.5428053222502188,0.2000053020460329,0.0008913043733734912,0.00011794898208985313,4.5169487751421616e-05,2.5778071588376848e-05,1.7599912287214585e-05,1.90738903338137e-06,1.9017353925574004e-07,6.810698556542546e-08,1.9018741588320678e-14
0_300_0xf00_135_200000,230.5,85.7,49.8,93.7,112.1,232.4,345.3,361.9,395.8,9.996232373848743,1.7146963108491378,1.5509164109149622,0.3187683359426187,0.41545320836994465,0.0032307862716201147,0.0005219431761752778,0.00010836396601372524,4.5978920382383425e-05,1.952703730919549e-05,5.332986636887271e-06,1.0540722156522741e-06,2.7161351797690457e-07,1.0203073021369556e-07
0_40_0xf00_135_200000,75.7,15.1,45.3,55.6,57.3,74.4,95.8,102.7,116.6,9.058216134779542,1.8904898915580914,1.1984630356372292,0.937932447002055,0.5278633272064903,0.3844654211151181,0.002070999081072361,0.0003628978534510772,7.710793511054788e-05,4.319163114705992e-05,1.4544388901734448e-05,7.264130597877128e-07,2.753987244363164e-07,1.1135660424783843e-14
0_50_0xf00_135_200000,81.4,17.6,41.1,56.3,58.6,80.1,105.1,111.8,125.4,9.997302324228954,1.846854444038783,1.2696072937074476,0.393002516826859,0.4904984767883081,0.002303975563633394,0.00034958622055614245,5.667215582576775e-05,1.4831693220012513e-05,7.85409660848885e-06,1.2038965575863595e-06,7.993746254688517e-07,2.1408208703763123e-08,4.141854144902603e-13
0_400_0xf00_135_200000,288.6,113.6,45.3,107.0,130.6,292.0,439.1,466.6,504.1,9.989577208785898,1.702571756737318,1.5777823054813584,0.3264662823846288,0.392700945504033,0.008869916040235995,0.001467206730363279,0.00042964415782076386,8.497069389802271e-05,3.312572259917847e-05,1.2451400236951769e-05,4.0210585647737e-06,1.0729833909842721e-07,5.800471490369295e-08
0_350_0xf00_135_200000,260.2,100.5,45.3,100.6,122.0,263.1,392.8,414.9,444.0,9.993292804589931,1.68683707994824,1.5629061549992649,0.33610321086487405,0.4139274807896368,0.00542006255296293,0.001116575449196325,0.0003175119985103938,4.4764941836054974e-05,2.2696161178884046e-05,8.750428480298108e-06,2.3582540847674193e-06,4.7047102080519497e-07,7.855077596863519e-08
0_300_0xf00_135_200000,230.5,85.7,49.8,93.7,112.1,232.4,345.3,361.9,395.8,9.996312126392251,1.7050859820604636,1.5372873141429406,0.33589396689845624,0.4205483107850705,0.0033063996611026295,0.0010800258718151286,0.0003847960316040583,5.6530230781034984e-05,3.501281296784507e-05,4.939871389307455e-06,4.328092903044717e-06,2.366597771761192e-07,3.048847091552412e-08
0_200_0xf00_135_200000,173.9,57.2,45.3,81.2,95.4,175.4,249.2,265.0,289.4,10.000202109687892,1.6745067364731134,1.5430555361119573,0.35480487307006686,0.42527229567285896,0.001901935111701898,0.00010909239946663455,6.875834535171872e-05,5.1753877165230795e-05,2.2417777700077204e-05,3.3997413752060857e-06,9.67250638286524e-07,3.7432676513879203e-08,8.704804033422434e-08
0_200_0xf00_135_200000,173.9,57.2,45.3,81.2,95.4,175.4,249.2,265.0,289.4,9.997728653154667,1.6865419576903689,1.525126387839184,0.36488517504125567,0.4231692366355082,0.0022811929748731276,0.00011636174973698084,9.425433324248598e-05,3.816286166685577e-05,1.5730006192682628e-05,2.257715880574773e-06,5.505145125688669e-07,3.1408863027366436e-08,4.807405686774531e-08
0_50_0xf00_135_200000,81.4,17.6,41.1,56.3,58.6,80.1,105.1,111.8,125.4,9.998218365554038,1.8116578746205176,1.3116495128366765,0.3776842938332296,0.4988828653316987,0.0014642805729825387,0.0003178117976191294,7.07437231109706e-05,3.19183900481574e-05,2.106458856250521e-05,8.661419542509314e-07,3.6313234721854995e-07,3.94768194522712e-08,3.910815147569498e-13
0_350_0xf00_135_200000,260.2,100.5,45.3,100.6,122.0,263.1,392.8,414.9,444.0,9.9722546011809,1.678856942019964,1.5609711735859395,0.34272580223476606,0.41739095340373616,0.026603228517922364,0.0007877319178625443,0.00031471615018536115,4.953767669815269e-05,2.5949180243343666e-05,1.57298402318893e-05,3.530537012735094e-06,8.264737066930928e-08,2.110716049730731e-08
0_20_0xf00_135_200000,67.5,11.8,41.1,55.0,56.0,65.0,81.6,87.9,105.3,9.99926128644619,2.272658522733729,0.9097963263310362,0.5437458096258767,0.27370864290533303,0.0005902948039856533,0.00014889504708214587,6.388814508637175e-05,1.6167840603825726e-05,8.033644007195093e-06,1.8149523607524522e-06,2.694328926946994e-07,4.8091813192444974e-08,1.0815140048181222e-14
0_200_0xf00_135_200000,173.9,57.2,45.3,81.2,95.4,175.4,249.2,265.0,289.4,10.00045782054895,1.6850716709951086,1.5507745157316595,0.3339992266028946,0.4282783065519502,0.0008520297640097271,0.0004259040022447396,9.454454277778448e-05,2.5695700918338466e-05,1.7800247926061716e-05,1.5285933725928277e-06,9.070006805531425e-07,2.857556458696623e-08,2.114194460177902e-08
0_2_0xf00_135_200000,63.6,12.8,41.1,50.6,51.8,59.8,79.3,87.7,109.4,9.997309920129963,1.9321984261891902,1.1600299977435207,0.5213923718849409,0.3859600525551382,0.0029322216498926714,8.796925454856948e-05,6.25016835339985e-05,1.9923377048436834e-05,5.371044608681973e-06,8.059937925339354e-07,3.808242047484529e-07,5.76688253301687e-08,7.989022319957953e-13
0_250_0xf00_135_200000,202.8,71.6,45.3,88.9,105.6,203.9,297.8,315.8,339.3,9.990554605052242,1.68088032498533,1.5439190083675642,0.3452870828224231,0.42873290464932,0.0096723937291353,0.0007687979658579442,9.993267304606726e-05,4.642339892197441e-05,3.0896419364231956e-05,6.90727903845717e-06,6.316229541537525e-07,1.5819834189340533e-08,7.521497456285099e-08
