desc,avg,std,min,5th,10th,50th,90th,95th,99th,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13
0_2_0x1d00_135_400000,48.7,7.2,34.0,40.7,41.6,47.0,58.3,62.5,74.0,9.999449993786069,1.9151983663058885,1.131845910602561,0.3661068236908454,0.5860318338885289,0.0010562539222612537,0.000189604455623332,0.00010111521445348388,1.3291494554080622e-05,4.362041351920009e-06,1.7401863255489188e-06,6.410858028214145e-07,6.332571523647775e-08,2.7867246595593943e-14
0_200_0x1d00_135_400000,158.8,57.6,41.1,67.4,79.7,159.2,236.3,248.1,273.6,9.982177730963286,1.6767200504155046,1.5606749491993681,0.3229444116121786,0.4396645747234942,0.01621425544965644,0.001314021761006938,0.00019197689540871363,6.851670406850934e-05,1.5435470948020118e-05,8.661576319429892e-06,4.334201774921008e-06,9.027350925620441e-07,1.7829189623080678e-07
0_350_0x1d00_135_400000,237.8,100.1,37.4,78.4,99.3,239.6,369.2,392.8,431.5,9.966821788232535,1.6889287274489873,1.5862704903571008,0.31610236389080615,0.4086358694812867,0.03144281208181541,0.0015815516036965008,0.00013383272932374115,5.6893091831719616e-05,2.0547018279715007e-05,3.837104769496612e-06,1.0502469595965658e-06,2.2475932586367005e-07,1.1953272215170061e-08
0_10_0x1d00_135_400000,52.0,6.6,34.0,43.5,45.5,51.0,59.8,64.2,75.4,9.998165552605196,2.27526848855238,0.9161308113671229,0.5447977546727848,0.2628260073956195,0.002074591564698633,0.0005152487344852431,0.00013085784986319624,8.061976793813494e-05,7.3133219780866725e-06,1.8580021850970988e-06,7.201985018914801e-07,1.7596723785198435e-07,1.681837273821676e-14
0_30_0x1d00_135_400000,59.6,10.4,37.4,44.4,46.5,58.9,73.4,77.7,86.3,9.995010381618574,1.8432721705290753,1.2875349573368275,0.5225362571575588,0.3462441458447258,0.0032612187857909906,0.002046931029411771,6.628909972421146e-05,2.0402798331764115e-05,6.367320321608959e-06,4.694088815173011e-07,3.639804602450721e-07,4.5090286335026314e-08,2.6150677410531756e-14
0_200_0x1d00_135_400000,158.8,57.6,41.1,67.4,79.7,159.2,236.3,248.1,273.6,9.965944656581197,1.7022247959231134,1.5662840316721078,0.3121119752413633,0.4185957209514778,0.03227622604337703,0.0023920319082726157,7.56091924154773e-05,4.959782639467959e-05,2.835737930121461e-05,1.4536051777063371e-05,1.4416941961030392e-06,8.633909672721672e-07,1.561440474003873e-07
0_300_0x1d00_135_400000,218.9,87.0,34.0,79.5,99.3,220.2,333.5,356.4,394.5,9.886225983001166,1.7184698905192324,1.6068551754044242,0.3000679446576381,0.3747229080121696,0.10698930128256555,0.005069459588641376,0.0014786423257418272,6.92671764256334e-05,3.970832059152608e-05,7.719855366026724e-06,3.27365563174099e-06,6.805411790406943e-07,4.565923134015419e-08
0_250_0x1d00_135_400000,188.9,73.3,37.4,73.1,88.5,190.0,285.8,301.5,338.9,9.979036846427547,1.6549734818934096,1.5766585978609948,0.34512355642048625,0.42311476439894924,0.01773050574980289,0.002595595751320511,0.0003917228781356315,0.0003207369383717605,4.3590364697794426e-05,7.546668094335753e-06,1.1749920641840171e-07,1.6091346867273978e-06,1.3280142913806116e-06
0_40_0x1d00_135_400000,65.7,13.0,37.4,45.9,48.5,65.2,82.8,86.7,95.6,9.980079933235455,1.7359258834193758,1.4148599091705039,0.4864954136418055,0.3622867519887888,0.01837646680750558,0.0018089584350565512,0.00014695530772032897,1.5851545613789366e-05,2.514658134716078e-06,1.009188453747981e-06,2.070947491419827e-07,1.455068071630385e-07,2.309385314437912e-14
0_30_0x1d00_135_400000,59.6,10.4,37.4,44.4,46.5,58.9,73.4,77.7,86.3,9.97647195852526,1.8333934936518936,1.2928414955461227,0.5105865483002291,0.3631242046545355,0.018422611112513053,0.0050915443810345745,4.937571128098255e-05,1.572870779234325e-05,1.461769578398194e-06,9.226047621277658e-07,4.687761801520933e-07,1.8625878586769048e-07,2.0976131006902143e-14
